0,1
8.684714424115798,4.548399832941718
6.27533068846483,4.89174618372589
5.621351546492436,5.338704199050898
4.605151786149831,4.873372014130734
7.346468616549019,5.530840358958136
7.791627357824383,5.063217689689296
8.215016095534757,4.789357677326723
8.866661477626838,5.637755140606487
6.8836517447176435,4.533825941968331
7.384077909459682,5.275469495008003
9.48925774443896,4.460330481511555
5.116417405926489,4.706851818972469
8.883550708496788,4.664650260606404
6.857145047989811,4.703511212787507
5.218533984845374,4.612284773863131
6.837064476716899,4.5762511596941335
8.449104607336283,5.454535790933902
6.652264047987685,4.898327617563519
5.419246885438636,4.888998491519777
6.918830469175332,5.411026796803206
6.843791806799912,4.522261448288523
6.260321222790721,4.416841790028219
8.7111596243233,5.060526099697778
7.8252408808794645,4.588717039523599
7.012262407971294,4.703308476254383
7.142178874942524,5.017749105379574
8.742207821078862,5.177238700610241
5.516878835039145,4.810165320705415
6.616047004824904,4.562640536054811
8.441827352018322,4.58607509049356
5.245682265851819,4.432693477999454
7.920228200833035,5.021538853292171
5.180759296042331,4.5291822394296135
7.367119282256031,5.2421178626998906
8.97034169090202,4.89470121009133
7.088125762312946,4.567853648953336
7.065062344673825,4.8490845583172675
7.909956843535876,5.47955438099317
9.85882299073904,4.4835774097980545
6.080802262692127,5.332094267873281
7.373257096176006,4.553278860469651
9.824570355315062,4.598422685798811
7.194500872323089,4.6497684561308725
4.160379472371941,4.504862282613605
8.66688749630439,4.484457088457277
8.378265677495651,5.274548453471041
7.042953560518418,4.535016097170897
9.145368115267335,5.583479049825076
6.524154509665517,4.530585100220872
7.470798220180317,4.717041585303931
4.119604353487115,4.791762309989889
7.329085307573262,4.487086098640314
8.613046494917002,4.7368119145138925
7.598950746743056,4.405123728483696
5.267415593493966,5.271535700270597
5.956476255947429,4.62003882803171
4.876638167096933,4.69863087590004
6.313231597993652,4.504906519122674
5.560487719230037,5.147676402206009
6.524718385019978,4.435427851636894
7.4555691835686675,4.418512330923652
7.453477665493062,4.7003670849407
6.305824999632244,5.333159097262387
7.476023385704222,4.442227237137925
5.871277178640648,4.634835142315821
8.585007887223274,4.715796412291962
4.116341488547338,4.437878769805367
8.935311173411591,4.914930953314903
7.151647461623265,4.647243726130368
8.944653395719806,5.2765476538347285
7.481604300935604,4.644601231175585
